Post_ID,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Interactions,Engagement_Rate,Like_Rate,Share_Rate,Comment_Rate,Year,Post_Month,Post_Quarter,Day_Of_Week,Is_Fitness,Reach_Tier,Format_Group
Post_1973,2023-02-14,Twitter,#Tech,Video,Germany,1940236,125022,92019,17019,High,234060,0.12063480937370505,0.06443649123096365,0.04742670479261286,0.008771613350128542,2023,2023-02,2023Q1,Tuesday,0,T2 Growth reach,Long-form video
Post_1975,2023-11-16,YouTube,#Dance,Reel,Japan,624461,242045,53178,47610,High,342833,0.5490062630012122,0.3876062716486698,0.08515824046657838,0.07624175088596405,2023,2023-11,2023Q4,Thursday,0,T1 Emerging reach,Short video
Post_1976,2022-04-29,YouTube,#Music,Shorts,Japan,1180565,50531,95541,45708,Medium,191780,0.16244764159533784,0.042802386992668764,0.08092819963322646,0.038717054969442596,2022,2022-04,2022Q2,Friday,0,T1 Emerging reach,Short video
Post_1977,2022-01-17,Instagram,#Education,Reel,Germany,3727268,498148,22306,37966,Low,558420,0.14982019001585076,0.13364963292148566,0.005984544175519442,0.010186012918845654,2022,2022-01,2022Q1,Monday,0,T3 Established reach,Short video
Post_1978,2023-10-01,YouTube,#Music,Live Stream,Brazil,3952848,256180,92132,40687,High,388999,0.0984098047787317,0.06480896811615322,0.023307751777958574,0.010293084884619899,2023,2023-10,2023Q4,Sunday,0,T4 Mega reach,Live stream
Post_1979,2023-05-18,YouTube,#Music,Shorts,Canada,4791590,490632,87681,35110,Medium,613423,0.12802076137566026,0.10239440352784775,0.018298936261241048,0.007327421586571472,2023,2023-05,2023Q2,Thursday,0,T4 Mega reach,Short video
Post_1980,2023-08-22,Instagram,#Dance,Live Stream,UK,4385009,261366,12234,22595,Medium,296195,0.06754718177317309,0.05960443866819886,0.0027899600662165116,0.005152783038757732,2023,2023-08,2023Q3,Tuesday,0,T4 Mega reach,Live stream
Post_1981,2023-02-03,YouTube,#Comedy,Shorts,Canada,2017090,441353,31596,30156,Medium,503105,0.24942119588119518,0.2188067959287885,0.015664149839620445,0.014950250112786242,2023,2023-02,2023Q1,Friday,0,T2 Growth reach,Short video
Post_1982,2023-10-20,Twitter,#Fashion,Shorts,Japan,758023,91793,51037,44079,High,186909,0.24657431238893807,0.12109527019628692,0.06732909159748451,0.05814995059516664,2023,2023-10,2023Q4,Friday,0,T1 Emerging reach,Short video
Post_1983,2023-05-08,Instagram,#Education,Post,USA,3919221,497249,2694,27576,Medium,527519,0.13459792137264012,0.12687444775377557,0.0006873814974965688,0.007036092121367996,2023,2023-05,2023Q2,Monday,0,T4 Mega reach,Image post
Post_1984,2023-12-10,YouTube,#Challenge,Reel,USA,3634651,193211,91421,48931,Low,333563,0.09177304781119287,0.05315806111783497,0.025152621255795947,0.013462365437561956,2023,2023-12,2023Q4,Sunday,0,T3 Established reach,Short video
Post_1985,2022-03-09,YouTube,#Viral,Video,Canada,3024824,125212,51333,10618,Low,187163,0.06187566615446056,0.04139480511923999,0.016970574155719474,0.0035102868795010883,2022,2022-03,2022Q1,Wednesday,0,T3 Established reach,Long-form video
Post_1986,2022-08-18,TikTok,#Viral,Reel,Germany,4087185,135652,4625,8672,Low,148949,0.03644293077020003,0.0331895913691208,0.001131585675715682,0.002121753725363545,2022,2022-08,2022Q3,Thursday,0,T4 Mega reach,Short video
Post_1987,2023-07-10,YouTube,#Challenge,Post,Germany,4859517,355118,3206,41782,Medium,400106,0.08233452007678953,0.07307680989695066,0.000659736348283173,0.008597973831555687,2023,2023-07,2023Q3,Monday,0,T4 Mega reach,Image post
Post_1988,2022-08-04,Twitter,#Tech,Reel,India,724706,424691,59898,33359,Low,517948,0.7147008580031075,0.5860183301918295,0.08265144762151824,0.04603108018975971,2022,2022-08,2022Q3,Thursday,0,T1 Emerging reach,Short video
Post_1989,2022-04-26,TikTok,#Fashion,Tweet,Canada,1408093,364412,43196,35593,Medium,443201,0.314752647729944,0.25879824699078824,0.030676951025251885,0.02527744971390384,2022,2022-04,2022Q2,Tuesday,0,T1 Emerging reach,Text post
Post_1990,2022-05-20,Instagram,#Education,Reel,Australia,3076229,447588,97652,34103,Medium,579343,0.18832895730454396,0.1454989209190863,0.031744060666484844,0.011085975718972808,2022,2022-05,2022Q2,Friday,0,T3 Established reach,Short video
Post_1991,2022-01-01,YouTube,#Tech,Post,UK,1060377,361801,39128,17226,Medium,418155,0.3943455959531374,0.34120034666915633,0.03690008364949447,0.0162451656344866,2022,2022-01,2022Q1,Saturday,0,T1 Emerging reach,Image post
Post_1992,2023-05-23,Twitter,#Education,Shorts,India,3664216,95608,71443,48549,High,215600,0.05883932606593061,0.026092348267678544,0.01949748595606809,0.013249491842183976,2023,2023-05,2023Q2,Tuesday,0,T3 Established reach,Short video
Post_1993,2023-02-27,Instagram,#Dance,Live Stream,USA,746440,448758,50483,27487,Low,526728,0.7056535019559509,0.6011976850115214,0.06763169176357109,0.03682412518085847,2023,2023-02,2023Q1,Monday,0,T1 Emerging reach,Live stream
Post_1994,2023-10-16,Instagram,#Education,Tweet,Australia,3223735,484066,88547,2582,Medium,575195,0.17842502563020843,0.15015688324257423,0.027467208067660648,0.0008009343199735711,2023,2023-10,2023Q4,Monday,0,T3 Established reach,Text post
Post_1995,2022-01-02,TikTok,#Music,Post,USA,986920,320547,73945,11000,High,405492,0.4108661289668869,0.32479532282251855,0.07492501925181372,0.011145786892554615,2022,2022-01,2022Q1,Sunday,0,T1 Emerging reach,Image post
Post_1996,2022-01-10,YouTube,#Viral,Shorts,Japan,489158,306635,58291,47525,Low,412451,0.8431856373605257,0.6268628950155165,0.11916599544523446,0.09715674689977472,2022,2022-01,2022Q1,Monday,0,T1 Emerging reach,Short video
Post_1997,2022-11-14,YouTube,#Challenge,Shorts,Japan,3788789,320034,10095,30187,Low,360316,0.09510057171301965,0.0844686785144277,0.0026644397457868466,0.007967453452805105,2022,2022-11,2022Q4,Monday,0,T3 Established reach,Short video
Post_1999,2023-09-10,TikTok,#Education,Tweet,Brazil,1171917,288837,85031,1053,Low,374921,0.319921120693701,0.24646540667982458,0.07255718621711264,0.000898527796763764,2023,2023-09,2023Q3,Sunday,0,T1 Emerging reach,Text post
Post_2000,2023-01-02,Instagram,#Tech,Video,USA,3921281,438744,24576,42634,Low,505954,0.12902773353911642,0.11188792641996327,0.006267339678028685,0.010872467441124469,2023,2023-01,2023Q1,Monday,0,T4 Mega reach,Long-form video
Post_2001,2022-11-19,YouTube,#Tech,Live Stream,Japan,4122674,52898,32678,40984,High,126560,0.03069852236679398,0.012830992700368742,0.007926408927797833,0.009941120738627405,2022,2022-11,2022Q4,Saturday,0,T4 Mega reach,Live stream
Post_2002,2023-10-20,TikTok,#Music,Video,Germany,246466,47839,94745,23517,Medium,166101,0.6739306841511609,0.1940997946978488,0.3844140773980995,0.09541681205521248,2023,2023-10,2023Q4,Friday,0,T1 Emerging reach,Long-form video
Post_2003,2022-11-26,YouTube,#Education,Tweet,UK,1523550,441585,49383,31154,Medium,522122,0.34270092875192804,0.2898395195431722,0.0324131141084966,0.020448295100259264,2022,2022-11,2022Q4,Saturday,0,T2 Growth reach,Text post
Post_2004,2022-07-09,YouTube,#Music,Live Stream,Australia,4948739,162748,87359,32111,Low,282218,0.05702826518028128,0.0328867616578688,0.01765277982936663,0.006488723693045845,2022,2022-07,2022Q3,Saturday,0,T4 Mega reach,Live stream
Post_2005,2023-09-26,TikTok,#Gaming,Post,USA,3933118,419110,95681,48719,High,563510,0.14327309783230505,0.10655922349647277,0.02432700976680588,0.012386864569026407,2023,2023-09,2023Q3,Tuesday,0,T4 Mega reach,Image post
Post_2006,2022-11-22,Instagram,#Education,Reel,Australia,402877,176794,55741,16724,Medium,249259,0.6186975181010581,0.4388287243997548,0.13835736465472093,0.041511429046582456,2022,2022-11,2022Q4,Tuesday,0,T1 Emerging reach,Short video
Post_2007,2022-02-13,Instagram,#Music,Shorts,Germany,3428385,275405,86829,48383,High,410617,0.11976980414976732,0.08033082632201459,0.02532650212855324,0.014112475699199477,2022,2022-02,2022Q1,Sunday,0,T3 Established reach,Short video
Post_2008,2022-12-29,Instagram,#Fitness,Reel,USA,4857009,234614,71215,2428,High,308257,0.06346642553060948,0.04830421356023841,0.014662315840880675,0.0004998961294903921,2022,2022-12,2022Q4,Thursday,1,T4 Mega reach,Short video
Post_2009,2023-06-20,YouTube,#Comedy,Video,Canada,4995038,103192,31089,17817,Low,152098,0.030449818399779942,0.020658901894239842,0.006223976674451726,0.003566939831088372,2023,2023-06,2023Q2,Tuesday,0,T4 Mega reach,Long-form video
Post_2010,2022-12-13,YouTube,#Viral,Live Stream,UK,1308252,499175,87675,3016,Low,589866,0.4508810229221893,0.3815587516778113,0.06701690499995414,0.002305366244423857,2022,2022-12,2022Q4,Tuesday,0,T1 Emerging reach,Live stream
Post_2011,2022-03-20,Twitter,#Dance,Live Stream,Germany,1486951,221586,3514,43220,Medium,268320,0.18044979289835375,0.14902037794116954,0.00236322514998813,0.029066189807196066,2022,2022-03,2022Q1,Sunday,0,T2 Growth reach,Live stream
Post_2012,2023-04-11,Instagram,#Dance,Shorts,Brazil,4866077,171830,79859,40217,Low,291906,0.0599879533348938,0.03531181278060335,0.016411372035419907,0.008264768518870539,2023,2023-04,2023Q2,Tuesday,0,T4 Mega reach,Short video
Post_2013,2023-03-11,Twitter,#Fitness,Reel,India,1891257,200446,78397,36461,High,315304,0.16671663343480025,0.10598559582330694,0.041452325093839705,0.019278712517653604,2023,2023-03,2023Q1,Saturday,1,T2 Growth reach,Short video
Post_2014,2022-01-09,TikTok,#Music,Post,Germany,2610727,357203,6242,35107,High,398552,0.15265939334139494,0.13682127621922935,0.0023909049088625504,0.013447212213303038,2022,2022-01,2022Q1,Sunday,0,T2 Growth reach,Image post
Post_2015,2023-10-16,Twitter,#Viral,Shorts,Japan,2301844,123130,86696,34714,Low,244540,0.10623656511909582,0.05349189606246123,0.037663716568108005,0.01508095248852659,2023,2023-10,2023Q4,Monday,0,T2 Growth reach,Short video
Post_2016,2022-02-22,YouTube,#Fitness,Reel,USA,4392368,301535,48079,37360,Medium,386974,0.08810145233732693,0.06864975794377884,0.01094603184432634,0.008505662549221742,2022,2022-02,2022Q1,Tuesday,1,T4 Mega reach,Short video
Post_2017,2023-12-30,Twitter,#Comedy,Video,Japan,3194300,364905,10897,45148,Low,420950,0.1317816109945841,0.11423629590207557,0.0034113890367216603,0.01413392605578687,2023,2023-12,2023Q4,Saturday,0,T3 Established reach,Long-form video
Post_2018,2023-09-04,Twitter,#Challenge,Reel,Australia,3147556,268769,46703,13429,High,328901,0.10449409001777887,0.08538974366143129,0.014837861502702413,0.004266484853645177,2023,2023-09,2023Q3,Monday,0,T3 Established reach,Short video
Post_2019,2023-08-03,Twitter,#Dance,Reel,Brazil,3969775,405621,41978,26548,High,474147,0.11943926293051874,0.10217732743039593,0.010574402831394726,0.006687532668728077,2023,2023-08,2023Q3,Thursday,0,T4 Mega reach,Short video
Post_2020,2022-02-07,Twitter,#Gaming,Reel,USA,1420501,496804,23623,47615,High,568042,0.39988849004682153,0.3497385781495402,0.016630048130905926,0.033519863766375384,2022,2022-02,2022Q1,Monday,0,T1 Emerging reach,Short video
Post_2021,2023-06-06,TikTok,#Fitness,Tweet,Germany,4576354,417016,83248,45520,High,545784,0.11926175291509354,0.09112406951035694,0.01819090044170534,0.009946782963031269,2023,2023-06,2023Q2,Tuesday,1,T4 Mega reach,Text post
Post_2023,2022-05-13,YouTube,#Dance,Reel,USA,4527939,282607,15479,18712,Low,316798,0.06996516516675688,0.062414047539068,0.0034185531209673984,0.00413256450672149,2022,2022-05,2022Q2,Friday,0,T4 Mega reach,Short video
Post_2024,2022-09-30,Twitter,#Viral,Tweet,Canada,1457624,103808,88926,25099,Medium,217833,0.14944388950785661,0.07121726865090038,0.06100750262070328,0.01721911823625297,2022,2022-09,2022Q3,Friday,0,T1 Emerging reach,Text post
Post_2025,2022-08-19,Instagram,#Dance,Video,Brazil,693717,257532,54285,10651,Medium,322468,0.46484085008728343,0.37123495604115225,0.07825237092358987,0.015353523122541325,2022,2022-08,2022Q3,Friday,0,T1 Emerging reach,Long-form video
Post_2026,2023-04-12,Twitter,#Dance,Shorts,Japan,3830754,327815,39667,43483,Low,410965,0.10728044661703676,0.08557453702325965,0.010354880527436635,0.011351029066340465,2023,2023-04,2023Q2,Wednesday,0,T3 Established reach,Short video
Post_2027,2023-05-29,Twitter,#Dance,Shorts,Australia,3303950,41885,49005,5588,Low,96478,0.029200805096929433,0.012677249958383147,0.01483224625069992,0.0016913088878463657,2023,2023-05,2023Q2,Monday,0,T3 Established reach,Short video
Post_2028,2022-07-25,Twitter,#Education,Shorts,India,2231412,43911,38740,7543,High,90194,0.04042014652605615,0.019678571236508544,0.017361204475014026,0.003380370814533578,2022,2022-07,2022Q3,Monday,0,T2 Growth reach,Short video
Post_2029,2022-04-22,TikTok,#Fashion,Reel,India,3298897,387916,69400,36957,Low,494273,0.14982977643739712,0.11758960646543375,0.02103733460001934,0.011202835371944017,2022,2022-04,2022Q2,Friday,0,T3 Established reach,Short video
Post_2030,2022-12-05,YouTube,#Education,Reel,Australia,4741710,493757,20633,42197,Medium,556587,0.11738107138563936,0.10413057736554956,0.004351383783487392,0.008899110236602408,2022,2022-12,2022Q4,Monday,0,T4 Mega reach,Short video
Post_2031,2022-02-11,Instagram,#Music,Reel,Japan,412999,290694,82634,19326,Low,392654,0.9507383795118148,0.7038612684292214,0.20008280891721286,0.046794302165380545,2022,2022-02,2022Q1,Friday,0,T1 Emerging reach,Short video
Post_2032,2022-04-21,TikTok,#Viral,Tweet,Japan,2626467,221699,85669,26740,Low,334108,0.12720814691370574,0.08440958900302194,0.032617580955709706,0.010180976954974115,2022,2022-04,2022Q2,Thursday,0,T2 Growth reach,Text post
Post_2033,2022-05-30,Instagram,#Comedy,Tweet,Australia,1163746,382193,79589,38016,High,499798,0.4294734417991555,0.32841616641432064,0.06839035322140742,0.03266692216342741,2022,2022-05,2022Q2,Monday,0,T1 Emerging reach,Text post
Post_2034,2023-07-15,Instagram,#Viral,Reel,Australia,2015897,214072,93955,9393,High,317420,0.15745844157712424,0.10619193341723313,0.046607043911469685,0.004659464248421423,2023,2023-07,2023Q3,Saturday,0,T2 Growth reach,Short video
Post_2035,2022-10-09,YouTube,#Music,Live Stream,UK,4924870,372739,52629,10488,High,435856,0.08850101627048024,0.07568504346307618,0.010686373447420947,0.002129599359983106,2022,2022-10,2022Q4,Sunday,0,T4 Mega reach,Live stream
Post_2036,2023-10-28,TikTok,#Education,Post,Japan,2602031,305284,80764,26733,High,412781,0.158638002391209,0.11732527398789638,0.03103883082100098,0.010273897582311663,2023,2023-10,2023Q4,Saturday,0,T2 Growth reach,Image post
Post_2037,2022-03-16,Twitter,#Education,Post,Canada,3332289,223968,61852,14511,Medium,300331,0.09012753695732872,0.06721145734958762,0.0185614152914108,0.004354664316330306,2022,2022-03,2022Q1,Wednesday,0,T3 Established reach,Image post
Post_2038,2022-06-26,YouTube,#Fashion,Post,UK,2714135,399795,74842,20833,Low,495470,0.18255171537156406,0.14730107382278332,0.027574899553633108,0.007675741995147626,2022,2022-06,2022Q2,Sunday,0,T3 Established reach,Image post
Post_2039,2022-10-03,Instagram,#Music,Post,Brazil,2739421,200623,11202,32797,Low,244622,0.08929697187836408,0.07323554867981227,0.0040891852694419735,0.011972237929109838,2022,2022-10,2022Q4,Monday,0,T3 Established reach,Image post
Post_2040,2022-08-20,TikTok,#Gaming,Live Stream,India,633729,102671,36502,33365,High,172538,0.2722583312425343,0.16201089109067124,0.057598752779184796,0.05264868737267823,2022,2022-08,2022Q3,Saturday,0,T1 Emerging reach,Live stream
Post_2041,2023-08-26,YouTube,#Tech,Video,Australia,4170429,240453,43182,37669,Low,321304,0.07704339289794887,0.0576566583437819,0.01035433045377346,0.009032404100393509,2023,2023-08,2023Q3,Saturday,0,T4 Mega reach,Long-form video
Post_2043,2023-12-01,TikTok,#Viral,Tweet,UK,519114,457624,31292,27260,High,516176,0.9943403568387676,0.8815481763157996,0.060279630293153336,0.052512550229814645,2023,2023-12,2023Q4,Friday,0,T1 Emerging reach,Text post
Post_2044,2023-05-07,Instagram,#Gaming,Tweet,Australia,3646115,392151,88887,3518,High,484556,0.1328965213658922,0.10755310789703561,0.024378550868527187,0.0009648626003293917,2023,2023-05,2023Q2,Sunday,0,T3 Established reach,Text post
Post_2045,2022-11-25,TikTok,#Fashion,Tweet,UK,2844830,42925,23161,40155,Low,106241,0.03734528952520889,0.015088775076190844,0.008141435516357744,0.0141150789326603,2022,2022-11,2022Q4,Friday,0,T3 Established reach,Text post
Post_2046,2023-05-16,Twitter,#Viral,Video,Japan,3084134,38065,98106,1036,High,137207,0.044488015112183844,0.012342200436167818,0.031809901904391966,0.00033591277162406044,2023,2023-05,2023Q2,Tuesday,0,T3 Established reach,Long-form video
Post_2047,2022-11-17,Instagram,#Music,Live Stream,Australia,1973499,230125,44232,36873,High,311230,0.15770466567249336,0.11660760912470693,0.02241298323434671,0.01868407331343973,2022,2022-11,2022Q4,Thursday,0,T2 Growth reach,Live stream
Post_2048,2023-01-27,YouTube,#Challenge,Post,Germany,3577591,88612,19537,5632,Low,113781,0.031803803173699845,0.02476862223770129,0.00546093726197321,0.0015742436740253428,2023,2023-01,2023Q1,Friday,0,T3 Established reach,Image post
Post_2049,2023-09-08,Twitter,#Challenge,Reel,Australia,1451444,412467,4563,36176,Low,453206,0.312244909207658,0.28417699890591713,0.003143765794615569,0.02492414450712532,2023,2023-09,2023Q3,Friday,0,T1 Emerging reach,Short video
Post_2050,2022-03-25,YouTube,#Tech,Reel,Brazil,1414029,242099,62896,40487,High,345482,0.24432455062802813,0.17121218871748742,0.04447999298458518,0.02863236892595555,2022,2022-03,2022Q1,Friday,0,T1 Emerging reach,Short video
Post_2051,2023-02-08,YouTube,#Dance,Video,Canada,2340942,475216,13357,29605,High,518178,0.2213544803758487,0.20300203934997108,0.005705822698725556,0.01264661832715206,2023,2023-02,2023Q1,Wednesday,0,T2 Growth reach,Long-form video
Post_2052,2022-06-06,TikTok,#Music,Video,UK,4694412,189246,98613,14536,Low,302395,0.0644159481528251,0.040313036009621654,0.021006464707401053,0.0030964474358023963,2022,2022-06,2022Q2,Monday,0,T4 Mega reach,Long-form video
Post_2053,2022-02-22,Instagram,#Tech,Shorts,Brazil,1044357,263951,69315,12306,Medium,345572,0.33089451212564286,0.25274020282336407,0.06637098233649988,0.011783326965778943,2022,2022-02,2022Q1,Tuesday,0,T1 Emerging reach,Short video
Post_2054,2022-09-01,Instagram,#Challenge,Reel,India,2889449,114404,51912,46965,Medium,213281,0.07381372711544658,0.03959370800453651,0.01796605511985157,0.016253963991058502,2022,2022-09,2022Q3,Thursday,0,T3 Established reach,Short video
Post_2055,2022-07-23,Instagram,#Fashion,Reel,Japan,2524434,362737,16212,26880,Medium,405829,0.160760392230496,0.14369042724032396,0.006422033612286953,0.010647931377885103,2022,2022-07,2022Q3,Saturday,0,T2 Growth reach,Short video
Post_2056,2023-01-29,Instagram,#Comedy,Post,Germany,2347498,130260,17988,37680,Low,185928,0.07920262338881652,0.055488865166232304,0.007662626336635857,0.01605113188594836,2023,2023-01,2023Q1,Sunday,0,T2 Growth reach,Image post
Post_2057,2022-09-01,TikTok,#Fitness,Shorts,Brazil,4254543,360399,3532,4647,Medium,368578,0.08663163117636842,0.08470921553736793,0.0008301714191159896,0.0010922442198844859,2022,2022-09,2022Q3,Thursday,1,T4 Mega reach,Short video
Post_2058,2022-07-28,Twitter,#Comedy,Tweet,Canada,1376200,440777,20099,875,High,461751,0.33552608632466213,0.3202855689580003,0.01460470861793344,0.0006358087487283825,2022,2022-07,2022Q3,Thursday,0,T1 Emerging reach,Text post
